,name,salary,team,year,salary_Num
5759,De'Aaron Fox,"$30,351,780",sacramento-kings,2022,30351780
5760,Domantas Sabonis,"$21,100,000",sacramento-kings,2022,21100000
5761,Harrison Barnes,"$18,352,273",sacramento-kings,2022,18352273
5762,Kevin Huerter,"$14,508,929",sacramento-kings,2022,14508929
5763,Richaun Holmes,"$11,215,260",sacramento-kings,2022,11215260
5764,Malik Monk,"$9,472,219",sacramento-kings,2022,9472219
5765,Keegan Murray,"$8,008,440",sacramento-kings,2022,8008440
5766,Davion Mitchell,"$4,833,600",sacramento-kings,2022,4833600
5767,Terence Davis,"$4,000,000",sacramento-kings,2022,4000000
5768,Alex Len,"$3,918,600",sacramento-kings,2022,3918600
5769,M. Dellavedova,"$2,628,597",sacramento-kings,2022,2628597
5770,Trey Lyles,"$2,625,000",sacramento-kings,2022,2625000
5771,Chimezie Metu,"$1,910,860",sacramento-kings,2022,1910860
5772,KZ Okpala,"$1,902,133",sacramento-kings,2022,1902133
5773,Kessler Edwards,"$1,637,966",sacramento-kings,2022,1637966
5774,PJ Dozier,"$784,654",sacramento-kings,2022,784654
5775,Neemias Queta,"$508,891",sacramento-kings,2022,508891
5776,Keon Ellis,"$508,891",sacramento-kings,2022,508891
5777,Chima Moneke,"$500,000",sacramento-kings,2022,500000
5778,Robert Woodard,"$300,000",sacramento-kings,2022,300000
5779,Sam Merrill,"$150,000",sacramento-kings,2022,150000
5780,Deonte Burton,"$105,522",sacramento-kings,2022,105522
5781,DJ Steward,"$50,000",sacramento-kings,2022,50000
